,id,title,authors,citation,first_author,journal_book,publication_year,create_date,pmcid,nihms_id,doi
0,34968557,Active inference leads to Bayesian neurophysiology,Isomura T.,Neurosci Res. 2022 Feb;175:38-45. doi: 10.1016/j.neures.2021.12.003. Epub 2021 Dec 27.,Isomura T,Neurosci Res,2022,2021/12/30,,,10.1016/j.neures.2021.12.003
1297,36863343,Saccadic modulation of neural excitability in auditory areas of the neocortex,"Leszczynski M, Bickel S, Nentwich M, Russ BE, Parra L, Lakatos P, Mehta A, Schroeder CE.",Curr Biol. 2023 Apr 10;33(7):1185-1195.e6. doi: 10.1016/j.cub.2023.02.018. Epub 2023 Mar 1.,Leszczynski M,Curr Biol,2023,2023/03/02,PMC10424710,NIHMS1874722,10.1016/j.cub.2023.02.018
1298,34983852,Temporal-spectral signaling of sensory information and expectations in the cerebral processing of pain,"Nickel MM, Tiemann L, Hohn VD, May ES, Gil Ávila C, Eippert F, Ploner M.",Proc Natl Acad Sci U S A. 2022 Jan 4;119(1):e2116616119. doi: 10.1073/pnas.2116616119.,Nickel MM,Proc Natl Acad Sci U S A,2022,2022/01/05,PMC8740684,,10.1073/pnas.2116616119
1299,34228997,Visual prediction cues can facilitate behavioural and neural speech processing in young and older adults,"Tremblay P, Basirat A, Pinto S, Sato M.",Neuropsychologia. 2021 Aug 20;159:107949. doi: 10.1016/j.neuropsychologia.2021.107949. Epub 2021 Jul 3.,Tremblay P,Neuropsychologia,2021,2021/07/06,,,10.1016/j.neuropsychologia.2021.107949
1300,33404057,Stronger Top-Down and Weaker Bottom-Up Frontotemporal Connections During Sensory Learning Are Associated With Severity of Psychotic Phenomena,"Dzafic I, Larsen KM, Darke H, Pertile H, Carter O, Sundram S, Garrido MI.",Schizophr Bull. 2021 Jul 8;47(4):1039-1047. doi: 10.1093/schbul/sbaa188.,Dzafic I,Schizophr Bull,2021,2021/01/06,PMC8266649,,10.1093/schbul/sbaa188
1301,31886459,Increased weighting on prior knowledge in Lewy body-associated visual hallucinations,"Zarkali A, Adams RA, Psarras S, Leyland LA, Rees G, Weil RS.",Brain Commun. 2019;1(1):fcz007. doi: 10.1093/braincomms/fcz007. Epub 2019 Jul 16.,Zarkali A,Brain Commun,2019,2019/12/31,PMC6924538,,10.1093/braincomms/fcz007
1302,26338323,A Computational Model of Implicit Memory Captures Dyslexics' Perceptual Deficits,"Jaffe-Dax S, Raviv O, Jacoby N, Loewenstein Y, Ahissar M.",J Neurosci. 2015 Sep 2;35(35):12116-26. doi: 10.1523/JNEUROSCI.1302-15.2015.,Jaffe-Dax S,J Neurosci,2015,2015/09/05,PMC6605302,,10.1523/JNEUROSCI.1302-15.2015
1303,35216865,Perceptual pathways to hallucinogenesis,"Sheldon AD, Kafadar E, Fisher V, Greenwald MS, Aitken F, Negreira AM, Woods SW, Powers AR.",Schizophr Res. 2022 Jul;245:77-89. doi: 10.1016/j.schres.2022.02.002. Epub 2022 Feb 23.,Sheldon AD,Schizophr Res,2022,2022/02/26,PMC9232894,NIHMS1783319,10.1016/j.schres.2022.02.002
1304,34122023,The Role of Unimodal Feedback Pathways in Gender Perception During Activation of Voice and Face Areas,"Abbatecola C, Gerardin P, Beneyton K, Kennedy H, Knoblauch K.",Front Syst Neurosci. 2021 May 28;15:669256. doi: 10.3389/fnsys.2021.669256. eCollection 2021.,Abbatecola C,Front Syst Neurosci,2021,2021/06/14,PMC8194406,,10.3389/fnsys.2021.669256
1305,29986875,Associative Prediction of Visual Shape in the Hippocampus,"Kok P, Turk-Browne NB.",J Neurosci. 2018 Aug 1;38(31):6888-6899. doi: 10.1523/JNEUROSCI.0163-18.2018. Epub 2018 Jul 9.,Kok P,J Neurosci,2018,2018/07/11,PMC6070666,,10.1523/JNEUROSCI.0163-18.2018
1306,29802671,Timing of repetition suppression of event-related potentials to unattended objects,"Stefanics G, Heinzle J, Czigler I, Valentini E, Stephan KE.",Eur J Neurosci. 2020 Dec;52(11):4432-4441. doi: 10.1111/ejn.13972. Epub 2018 Aug 10.,Stefanics G,Eur J Neurosci,2020,2018/05/27,PMC7818225,,10.1111/ejn.13972
1307,24642288,Occipital and orbitofrontal hemodynamics during naturally paced reading: an fNIRS study,"Hofmann MJ, Dambacher M, Jacobs AM, Kliegl R, Radach R, Kuchinke L, Plichta MM, Fallgatter AJ, Herrmann MJ.",Neuroimage. 2014 Jul 1;94:193-202. doi: 10.1016/j.neuroimage.2014.03.014. Epub 2014 Mar 15.,Hofmann MJ,Neuroimage,2014,2014/03/20,,,10.1016/j.neuroimage.2014.03.014
1308,33041093,The effect of healthy aging on change detection and sensitivity to predictable structure in crowded acoustic scenes,"de Kerangal M, Vickers D, Chait M.",Hear Res. 2021 Jan;399:108074. doi: 10.1016/j.heares.2020.108074. Epub 2020 Sep 10.,de Kerangal M,Hear Res,2021,2020/10/12,,,10.1016/j.heares.2020.108074
1309,28379350,Primary Auditory Cortex is Required for Anticipatory Motor Response,"Li J, Liao X, Zhang J, Wang M, Yang N, Zhang J, Lv G, Li H, Lu J, Ding R, Li X, Guang Y, Yang Z, Qin H, Jin W, Zhang K, He C, Jia H, Zeng S, Hu Z, Nelken I, Chen X.",Cereb Cortex. 2017 Jun 1;27(6):3254-3271. doi: 10.1093/cercor/bhx079.,Li J,Cereb Cortex,2017,2017/04/06,,,10.1093/cercor/bhx079
1310,30126970,Auditory Predictive Coding across Awareness States under Anesthesia: An Intracranial Electrophysiology Study,"Nourski KV, Steinschneider M, Rhone AE, Kawasaki H, Howard MA 3rd, Banks MI.",J Neurosci. 2018 Sep 26;38(39):8441-8452. doi: 10.1523/JNEUROSCI.0967-18.2018. Epub 2018 Aug 20.,Nourski KV,J Neurosci,2018,2018/08/22,PMC6158689,,10.1523/JNEUROSCI.0967-18.2018
1311,37020493,The role of the salience network in cognitive and affective deficits,"Schimmelpfennig J, Topczewski J, Zajkowski W, Jankowiak-Siuda K.",Front Hum Neurosci. 2023 Mar 20;17:1133367. doi: 10.3389/fnhum.2023.1133367. eCollection 2023.,Schimmelpfennig J,Front Hum Neurosci,2023,2023/04/06,PMC10067884,,10.3389/fnhum.2023.1133367
1312,36917320,Event-Related Potentials Index Prediction Error Signalling During Perceptual Processing of Emotional Facial Expressions,"Baker KS, Johnston P, Yamamoto N, Pegna AJ.",Brain Topogr. 2023 May;36(3):419-432. doi: 10.1007/s10548-023-00951-2. Epub 2023 Mar 14.,Baker KS,Brain Topogr,2023,2023/03/14,PMC10164013,,10.1007/s10548-023-00951-2
1313,35018836,"""Run to the hills"": Specific contributions of anticipated energy expenditure during active spatial learning","Lhuillier S, Piolino P, Nicolas S, Gyselinck V.",Q J Exp Psychol (Hove). 2022 Dec;75(12):2287-2307. doi: 10.1177/17470218221076533. Epub 2022 Feb 7.,Lhuillier S,Q J Exp Psychol (Hove),2022,2022/01/12,,,10.1177/17470218221076533
1314,34817738,"Self-awareness in Dementia: a Taxonomy of Processes, Overview of Findings, and Integrative Framework","Mograbi DC, Huntley J, Critchley H.",Curr Neurol Neurosci Rep. 2021 Nov 24;21(12):69. doi: 10.1007/s11910-021-01155-6.,Mograbi DC,Curr Neurol Neurosci Rep,2021,2021/11/24,PMC8613100,,10.1007/s11910-021-01155-6
1316,30767085,Emergence of cognitive priming and structure building from the hierarchical interaction of canonical microcircuit models,"Kunze T, Haueisen J, Knösche TR.",Biol Cybern. 2019 Jun;113(3):273-291. doi: 10.1007/s00422-019-00792-y. Epub 2019 Feb 14.,Kunze T,Biol Cybern,2019,2019/02/16,PMC6510829,,10.1007/s00422-019-00792-y
1317,30405332,Multimodal Music Perception Engages Motor Prediction: A TMS Study,"Gordon CL, Iacoboni M, Balasubramaniam R.",Front Neurosci. 2018 Oct 18;12:736. doi: 10.3389/fnins.2018.00736. eCollection 2018.,Gordon CL,Front Neurosci,2018,2018/11/09,PMC6201045,,10.3389/fnins.2018.00736
1318,29602233,Dose-dependent modulation of the visually evoked N1/N170 by perceptual surprise: a clear demonstration of prediction-error signalling,"Robinson JE, Breakspear M, Young AW, Johnston PJ.",Eur J Neurosci. 2020 Dec;52(11):4442-4452. doi: 10.1111/ejn.13920. Epub 2018 Apr 16.,Robinson JE,Eur J Neurosci,2020,2018/03/31,,,10.1111/ejn.13920
1319,28580835,Early retinotopic responses to violations of emotion-location associations may depend on conscious awareness,"Herde L, Rossi V, Pourtois G, Rauss K.",Cogn Neurosci. 2018 Jan-Apr;9(1-2):38-55. doi: 10.1080/17588928.2017.1338250. Epub 2017 Jun 28.,Herde L,Cogn Neurosci,2018,2017/06/06,,,10.1080/17588928.2017.1338250
1320,28004954,"Successful and unsuccessful response inhibitions differentially affect the effective connectivity between insular, presupplementary-motor, and striatal areas","Limongi R, Pérez FJ.",Behav Neurosci. 2017 Feb;131(1):20-32. doi: 10.1037/bne0000175. Epub 2016 Dec 22.,Limongi R,Behav Neurosci,2017,2016/12/23,,,10.1037/bne0000175
1321,23750913,"Balancing the ""inner"" and the ""outer"" self: interoceptive sensitivity modulates self-other boundaries","Tajadura-Jiménez A, Tsakiris M.",J Exp Psychol Gen. 2014 Apr;143(2):736-744. doi: 10.1037/a0033171. Epub 2013 Jun 10.,Tajadura-Jiménez A,J Exp Psychol Gen,2014,2013/06/12,PMC3848898,EMS54503,10.1037/a0033171
1322,23507383,Dynamic causal modelling of effective connectivity during perspective taking in a communicative task,"Hillebrandt H, Dumontheil I, Blakemore SJ, Roiser JP.",Neuroimage. 2013 Aug 1;76:116-24. doi: 10.1016/j.neuroimage.2013.02.072. Epub 2013 Mar 16.,Hillebrandt H,Neuroimage,2013,2013/03/20,,,10.1016/j.neuroimage.2013.02.072
1323,23028996,Estimating the active space of male koala bellows: propagation of cues to size and identity in a Eucalyptus forest,"Charlton BD, Reby D, Ellis WA, Brumm J, Fitch WT.",PLoS One. 2012;7(9):e45420. doi: 10.1371/journal.pone.0045420. Epub 2012 Sep 20.,Charlton BD,PLoS One,2012,2012/10/03,PMC3447879,,10.1371/journal.pone.0045420
1324,20707162,[Special decorrelation technique used for DWT-based hyperspectral image compression],"Chen L, Zhang XL, Liu RK, Lei ZD.",Guang Pu Xue Yu Guang Pu Fen Xi. 2010 Jun;30(6):1619-23.,Chen L,Guang Pu Xue Yu Guang Pu Fen Xi,2010,2010/08/17,,,
1325,19964852,A hybrid approach for compressive neural activity detection with functional MR images,"Li C, Hao Q, Guo W, Hu F.",Annu Int Conf IEEE Eng Med Biol Soc. 2009;2009:4787-90. doi: 10.1109/IEMBS.2009.5334208.,Li C,Annu Int Conf IEEE Eng Med Biol Soc,2009,2009/12/08,,,10.1109/IEMBS.2009.5334208
1326,37479635,A Machine Learning Approach to Classify Biomedical Acoustic Features for Baby Cries,"Aggarwal G, Jhajharia K, Izhar J, Kumar M, Abualigah L.",J Voice. 2023 Jul 19:S0892-1997(23)00188-1. doi: 10.1016/j.jvoice.2023.06.014. Online ahead of print.,Aggarwal G,J Voice,2023,2023/07/21,,,10.1016/j.jvoice.2023.06.014
1327,32248774,Revealing the information contents of memory within the stimulus information representation framework,"Schyns PG, Zhan J, Jack RE, Ince RAA.",Philos Trans R Soc Lond B Biol Sci. 2020 May 25;375(1799):20190705. doi: 10.1098/rstb.2019.0705. Epub 2020 Apr 6.,Schyns PG,Philos Trans R Soc Lond B Biol Sci,2020,2020/04/07,PMC7209912,,10.1098/rstb.2019.0705
1328,31861505,Bee Swarm Activity Acoustic Classification for an IoT-Based Farm Service,Zgank A.,Sensors (Basel). 2019 Dec 19;20(1):21. doi: 10.3390/s20010021.,Zgank A,Sensors (Basel),2019,2019/12/22,PMC6982799,,10.3390/s20010021
1329,29784818,Acoustic evolution of old Italian violins from Amati to Stradivari,"Tai HC, Shen YP, Lin JH, Chung DT.",Proc Natl Acad Sci U S A. 2018 Jun 5;115(23):5926-5931. doi: 10.1073/pnas.1800666115. Epub 2018 May 21.,Tai HC,Proc Natl Acad Sci U S A,2018,2018/05/23,PMC6003308,,10.1073/pnas.1800666115
1330,24465675,Audio-tactile integration and the influence of musical training,"Kuchenbuch A, Paraskevopoulos E, Herholz SC, Pantev C.",PLoS One. 2014 Jan 21;9(1):e85743. doi: 10.1371/journal.pone.0085743. eCollection 2014.,Kuchenbuch A,PLoS One,2014,2014/01/28,PMC3897506,,10.1371/journal.pone.0085743
1331,23015429,Repetition suppression and expectation suppression are dissociable in time in early auditory evoked fields,"Todorovic A, de Lange FP.",J Neurosci. 2012 Sep 26;32(39):13389-95. doi: 10.1523/JNEUROSCI.2227-12.2012.,Todorovic A,J Neurosci,2012,2012/09/28,PMC6621367,,10.1523/JNEUROSCI.2227-12.2012
1332,21527785,"Modality-specific perceptual expectations selectively modulate baseline activity in auditory, somatosensory, and visual cortices","Langner R, Kellermann T, Boers F, Sturm W, Willmes K, Eickhoff SB.",Cereb Cortex. 2011 Dec;21(12):2850-62. doi: 10.1093/cercor/bhr083. Epub 2011 Apr 28.,Langner R,Cereb Cortex,2011,2011/04/30,,,10.1093/cercor/bhr083
1333,17002519,Implicit multisensory associations influence voice recognition,"von Kriegstein K, Giraud AL.",PLoS Biol. 2006 Oct;4(10):e326. doi: 10.1371/journal.pbio.0040326.,von Kriegstein K,PLoS Biol,2006,2006/09/28,PMC1570760,,10.1371/journal.pbio.0040326
1334,1572677,Detection of laryngeal function using speech and electroglottographic data,"Childers DG, Bae KS.",IEEE Trans Biomed Eng. 1992 Jan;39(1):19-25. doi: 10.1109/10.108123.,Childers DG,IEEE Trans Biomed Eng,1992,1992/01/01,,,10.1109/10.108123
1335,2708689,Perceptual differences between vowels located in a limited phonetic space,"Kewley-Port D, Atal BS.",J Acoust Soc Am. 1989 Apr;85(4):1726-40. doi: 10.1121/1.397962.,Kewley-Port D,J Acoust Soc Am,1989,1989/04/01,,,10.1121/1.397962
1336,32757599,Computational models of drug use and addiction: A review,"Mollick JA, Kober H.",J Abnorm Psychol. 2020 Aug;129(6):544-555. doi: 10.1037/abn0000503.,Mollick JA,J Abnorm Psychol,2020,2020/08/08,PMC7416739,NIHMS1068341,10.1037/abn0000503
1337,31180705,When is forewarned forearmed? Predicting auditory distraction in short-term memory,"Hughes RW, Marsh JE.",J Exp Psychol Learn Mem Cogn. 2020 Mar;46(3):427-442. doi: 10.1037/xlm0000736. Epub 2019 Jun 10.,Hughes RW,J Exp Psychol Learn Mem Cogn,2020,2019/06/11,,,10.1037/xlm0000736
1338,28517947,Intolerance of uncertainty predicts increased striatal volume,"Kim MJ, Shin J, Taylor JM, Mattek AM, Chavez SJ, Whalen PJ.",Emotion. 2017 Sep;17(6):895-899. doi: 10.1037/emo0000331. Epub 2017 May 18.,Kim MJ,Emotion,2017,2017/05/19,PMC5573619,NIHMS871233,10.1037/emo0000331
1339,27849246,Margins of tolerance and reference values for the formant vowels for use in voice therapy for the deaf in commercial computer,"Leme AL, Marcelino MA, Prado PP.",Codas. 2016 9-10;28(5):610-617. doi: 10.1590/2317-1782/20162015104.,Leme AL,Codas,2016,2016/11/17,,,10.1590/2317-1782/20162015104
1340,25393113,A system for heart sounds classification,"Redlarski G, Gradolewski D, Palkowski A.",PLoS One. 2014 Nov 13;9(11):e112673. doi: 10.1371/journal.pone.0112673. eCollection 2014.,Redlarski G,PLoS One,2014,2014/11/14,PMC4231067,,10.1371/journal.pone.0112673
1341,25315789,Visual gravity cues in the interpretation of biological movements: neural correlates in humans,"Maffei V, Indovina I, Macaluso E, Ivanenko YP, A Orban G, Lacquaniti F.",Neuroimage. 2015 Jan 1;104:221-30. doi: 10.1016/j.neuroimage.2014.10.006. Epub 2014 Oct 12.,Maffei V,Neuroimage,2015,2014/10/16,,,10.1016/j.neuroimage.2014.10.006
1342,22798955,Effect of temporal organization of the visuo-locomotor coupling on the predictive steering,"Rybarczyk YP, Mestre D.",Front Psychol. 2012 Jul 11;3:239. doi: 10.3389/fpsyg.2012.00239. eCollection 2012.,Rybarczyk YP,Front Psychol,2012,2012/07/17,PMC3394438,,10.3389/fpsyg.2012.00239
1343,22331901,Dissociable prior influences of signal probability and relevance on visual contrast sensitivity,"Wyart V, Nobre AC, Summerfield C.",Proc Natl Acad Sci U S A. 2012 Feb 28;109(9):3593-8. doi: 10.1073/pnas.1120118109. Epub 2012 Feb 13.,Wyart V,Proc Natl Acad Sci U S A,2012,2012/02/15,PMC3295248,,10.1073/pnas.1120118109
1344,10489709,"Formants of children, women, and men: the effects of vocal intensity variation","Huber JE, Stathopoulos ET, Curione GM, Ash TA, Johnson K.",J Acoust Soc Am. 1999 Sep;106(3 Pt 1):1532-42. doi: 10.1121/1.427150.,Huber JE,J Acoust Soc Am,1999,1999/09/18,,,10.1121/1.427150
1345,32903328,Homogeneous Intrinsic Neuronal Excitability Induces Overfitting to Sensory Noise: A Robot Model of Neurodevelopmental Disorder,"Idei H, Murata S, Yamashita Y, Ogata T.",Front Psychiatry. 2020 Aug 12;11:762. doi: 10.3389/fpsyt.2020.00762. eCollection 2020.,Idei H,Front Psychiatry,2020,2020/09/09,PMC7434834,,10.3389/fpsyt.2020.00762
1346,32645034,Stranger to my face: Top-down and bottom-up effects underlying prioritization of images of one's face,"Woźniak M, Hohwy J.",PLoS One. 2020 Jul 9;15(7):e0235627. doi: 10.1371/journal.pone.0235627. eCollection 2020.,Woźniak M,PLoS One,2020,2020/07/10,PMC7347180,,10.1371/journal.pone.0235627
1347,30165253,Where and how our brain represents the temporal structure of observed action,"Thomas RM, De Sanctis T, Gazzola V, Keysers C.",Neuroimage. 2018 Dec;183:677-697. doi: 10.1016/j.neuroimage.2018.08.056. Epub 2018 Aug 28.,Thomas RM,Neuroimage,2018,2018/08/31,PMC6215330,,10.1016/j.neuroimage.2018.08.056
1348,28811258,Category-selective human brain processes elicited in fast periodic visual stimulation streams are immune to temporal predictability,"Quek GL, Rossion B.",Neuropsychologia. 2017 Sep;104:182-200. doi: 10.1016/j.neuropsychologia.2017.08.010. Epub 2017 Aug 12.,Quek GL,Neuropsychologia,2017,2017/08/17,,,10.1016/j.neuropsychologia.2017.08.010
1349,26029133,Is it the real deal? Perception of virtual characters versus humans: an affective cognitive neuroscience perspective,"de Borst AW, de Gelder B.",Front Psychol. 2015 May 12;6:576. doi: 10.3389/fpsyg.2015.00576. eCollection 2015.,de Borst AW,Front Psychol,2015,2015/06/02,PMC4428060,,10.3389/fpsyg.2015.00576
1350,25570810,Audio signal analysis in combination with noncontact bio-motion data to successfully monitor snoring,"Flanagan D, Arvaneh M, Zaffaroni A.",Annu Int Conf IEEE Eng Med Biol Soc. 2014;2014:3763-6. doi: 10.1109/EMBC.2014.6944442.,Flanagan D,Annu Int Conf IEEE Eng Med Biol Soc,2014,2015/01/09,,,10.1109/EMBC.2014.6944442
1351,25532182,An efficient DCT-based image compression system based on laplacian transparent composite model,"Sun C, Yang EH.",IEEE Trans Image Process. 2015 Mar;24(3):886-900. doi: 10.1109/TIP.2014.2383324. Epub 2014 Dec 18.,Sun C,IEEE Trans Image Process,2015,2014/12/23,,,10.1109/TIP.2014.2383324
1352,33099005,"Cortical hierarchy, dual counterstream architecture and the importance of top-down generative networks","Vezoli J, Magrou L, Goebel R, Wang XJ, Knoblauch K, Vinck M, Kennedy H.",Neuroimage. 2021 Jan 15;225:117479. doi: 10.1016/j.neuroimage.2020.117479. Epub 2020 Oct 21.,Vezoli J,Neuroimage,2021,2020/10/25,PMC8244994,NIHMS1713738,10.1016/j.neuroimage.2020.117479
1354,33426567,How social is the cerebellum? Exploring the effects of cerebellar transcranial direct current stimulation on the prediction of social and physical events,"Oldrati V, Ferrari E, Butti N, Cattaneo Z, Borgatti R, Urgesi C, Finisguerra A.",Brain Struct Funct. 2021 Apr;226(3):671-684. doi: 10.1007/s00429-020-02198-0. Epub 2021 Jan 11.,Oldrati V,Brain Struct Funct,2021,2021/01/11,,,10.1007/s00429-020-02198-0
1355,31629197,Auditory deviance detection in the human insula: An intracranial EEG study,"Blenkmann AO, Collavini S, Lubell J, Llorens A, Funderud I, Ivanovic J, Larsson PG, Meling TR, Bekinschtein T, Kochen S, Endestad T, Knight RT, Solbakk AK.",Cortex. 2019 Dec;121:189-200. doi: 10.1016/j.cortex.2019.09.002. Epub 2019 Sep 25.,Blenkmann AO,Cortex,2019,2019/10/20,,,10.1016/j.cortex.2019.09.002
1356,30714900,Surface color and predictability determine contextual modulation of V1 firing and gamma oscillations,"Peter A, Uran C, Klon-Lipok J, Roese R, van Stijn S, Barnes W, Dowdall JR, Singer W, Fries P, Vinck M.",Elife. 2019 Feb 4;8:e42101. doi: 10.7554/eLife.42101.,Peter A,Elife,2019,2019/02/05,PMC6391066,,10.7554/eLife.42101
1357,37099422,Temporal lobe perceptual predictions for speech are instantiated in motor cortex and reconciled by inferior frontal cortex,"Cope TE, Sohoglu E, Peterson KA, Jones PS, Rua C, Passamonti L, Sedley W, Post B, Coebergh J, Butler CR, Garrard P, Abdel-Aziz K, Husain M, Griffiths TD, Patterson K, Davis MH, Rowe JB.",Cell Rep. 2023 May 30;42(5):112422. doi: 10.1016/j.celrep.2023.112422. Epub 2023 Apr 24.,Cope TE,Cell Rep,2023,2023/04/26,,,10.1016/j.celrep.2023.112422
1358,30666737,Intermittent theta burst stimulation over right somatosensory larynx cortex enhances vocal pitch-regulation in nonsingers,"Finkel S, Veit R, Lotze M, Friberg A, Vuust P, Soekadar S, Birbaumer N, Kleber B.",Hum Brain Mapp. 2019 May;40(7):2174-2187. doi: 10.1002/hbm.24515. Epub 2019 Jan 21.,Finkel S,Hum Brain Mapp,2019,2019/01/23,PMC6865578,,10.1002/hbm.24515
1359,26460044,Shift toward prior knowledge confers a perceptual advantage in early psychosis and psychosis-prone healthy individuals,"Teufel C, Subramaniam N, Dobler V, Perez J, Finnemann J, Mehta PR, Goodyer IM, Fletcher PC.",Proc Natl Acad Sci U S A. 2015 Oct 27;112(43):13401-6. doi: 10.1073/pnas.1503916112. Epub 2015 Oct 12.,Teufel C,Proc Natl Acad Sci U S A,2015,2015/10/14,PMC4629373,,10.1073/pnas.1503916112
