,title,authors,where_published,year,doi
1490,"Segregation, connectivity, and gradients of deactivation in neural correlates of evidence in social decision making","Viviani R, Dommes L, Bosch JE, Labek K.",Neuroimage,2020,10.1016/j.neuroimage.2020.117339
1491,Suboptimal learning of tactile-spatial predictions in patients with complex regional pain syndrome,"Brown CA, Scholtes I, Shenker N, Lee MC.",Pain,2020,10.1097/j.pain.0000000000001730
1492,Prediction mechanisms in motor and auditory areas and their role in sound perception and language understanding,"Grisoni L, Mohr B, Pulvermüller F.",Neuroimage,2019,10.1016/j.neuroimage.2019.05.071
1493,Neuroimaging results suggest the role of prediction in cross-domain priming,"Amado C, Kovács P, Mayer R, Ambrus GG, Trapp S, Kovács G.",Sci Rep,2018,10.1038/s41598-018-28696-0
1494,Balancing body ownership: Visual capture of proprioception and affectivity during vestibular stimulation,"Ponzo S, Kirsch LP, Fotopoulou A, Jenkinson PM.",Neuropsychologia,2018,10.1016/j.neuropsychologia.2018.06.020
1495,Working Memory Load Modulates Neuronal Coupling,"Pinotsis DA, Buschman TJ, Miller EK.",Cereb Cortex,2019,10.1093/cercor/bhy065
1496,Knowing when to stop: Aberrant precision and evidence accumulation in schizophrenia,"Limongi R, Bohaterewicz B, Nowicka M, Plewka A, Friston KJ.",Schizophr Res,2018,10.1016/j.schres.2017.12.018
1497,"Toward a unified theory of efficient, predictive, and sparse coding","Chalk M, Marre O, Tkačik G.",Proc Natl Acad Sci U S A,2018,10.1073/pnas.1711114115
1498,Boosting and Decreasing Action Prediction Abilities Through Excitatory and Inhibitory tDCS of Inferior Frontal Cortex,"Avenanti A, Paracampo R, Annella L, Tidoni E, Aglioti SM.",Cereb Cortex,2018,10.1093/cercor/bhx041
1499,The role of brain oscillations in predicting self-generated sounds,"Cao L, Thut G, Gross J.",Neuroimage,2017,10.1016/j.neuroimage.2016.11.001
1500,Uncomfortably numb: new evidence for suppressed emotional reactivity in response to body-threats in those predisposed to sub-clinical dissociative experiences,"Dewe H, Watson DG, Braithwaite JJ.",Cogn Neuropsychiatry,2016,10.1080/13546805.2016.1212703
1501,Neural correlates of perceptual grouping effects in the processing of sound omission by musicians and nonmusicians,"Ono K, Altmann CF, Matsuhashi M, Mima T, Fukuyama H.",Hear Res,2015,10.1016/j.heares.2014.10.013
1502,Effective connectivity during animacy perception--dynamic causal modelling of Human Connectome Project data,"Hillebrandt H, Friston KJ, Blakemore SJ.",Sci Rep,2014,10.1038/srep06240
1503,Nonlinear coupling between occipital and motor cortex during motor imagery: a dynamic causal modeling study,"van Wijk BC, Litvak V, Friston KJ, Daffertshofer A.",Neuroimage,2013,10.1016/j.neuroimage.2012.12.076
1504,Characteristics of motor resonance predict the pattern of flash-lag effects for biological motion,"Kessler K, Gordon L, Cessford K, Lages M.",PLoS One,2010,10.1371/journal.pone.0008258
1505,Lidar detection of underwater objects using a neuro-SVM-based architecture,"Mitra V, Wang CJ, Banerjee S.",IEEE Trans Neural Netw,2006,10.1109/TNN.2006.873279
1506,"Predictive Feedback, Early Sensory Representations, and Fast Responses to Predicted Stimuli Depend on NMDA Receptors","Mohanta S, Afrasiabi M, Casey CP, Tanabe S, Redinbaugh MJ, Kambi NA, Phillips JM, Polyakov D, Filbey W, Austerweil JL, Sanders RD, Saalmann YB.",J Neurosci,2021,10.1523/JNEUROSCI.1311-21.2021
1507,Self-control and interoception: Linking the neural substrates of craving regulation and the prediction of aversive interoceptive states induced by inspiratory breathing restriction,"Walter H, Kausch A, Dorfschmidt L, Waller L, Chinichian N, Veer I, Hilbert K, Lüken U, Paulus MP, Goschke T, Kruschwitz JD.",Neuroimage,2020,10.1016/j.neuroimage.2020.116841
1508,Silent Expectations: Dynamic Causal Modeling of Cortical Prediction and Attention to Sounds That Weren't,"Chennu S, Noreika V, Gueorguiev D, Shtyrov Y, Bekinschtein TA, Henson R.",J Neurosci,2016,10.1523/JNEUROSCI.1125-16.2016
1509,Cross-Frequency Brain Network Dynamics Support Pitch Change Detection,"Samiee S, Vuvan D, Florin E, Albouy P, Peretz I, Baillet S.",J Neurosci,2022,10.1523/JNEUROSCI.0630-21.2022
1510,Long COVID as a functional somatic symptom disorder caused by abnormally precise prior expectations during Bayesian perceptual processing: A new hypothesis and implications for pandemic response,"Joffe AR, Elliott A.",SAGE Open Med,2023,10.1177/20503121231194400
1511,Atypical prediction error learning is associated with prodromal symptoms in individuals at clinical high risk for psychosis,"Charlton CE, Lepock JR, Hauke DJ, Mizrahi R, Kiang M, Diaconescu AO.",Schizophrenia (Heidelb),2022,10.1038/s41537-022-00302-3
1512,Expectation of irrelevant novel stimuli has no consistent effect on recognition memory,"Reichardt R, Simor P, Polner B.",Scand J Psychol,2022,10.1111/sjop.12807
1513,Self-supervised representation learning from 12-lead ECG data,"Mehari T, Strodthoff N.",Comput Biol Med,2022,10.1016/j.compbiomed.2021.105114
1514,Neural correlates of interoceptive accuracy: Beyond cardioception,"Baltazar M, Grezes J, Geoffray MM, Picq JL, Conty L.",Eur J Neurosci,2021,10.1111/ejn.15510
1515,A self-supervised deep neural network for image completion resembles early visual cortex fMRI activity patterns for occluded scenes,"Svanera M, Morgan AT, Petro LS, Muckli L.",J Vis,2021,10.1167/jov.21.7.5
1516,A Role for Somatostatin-Positive Interneurons in Neuro-Oscillatory and Information Processing Deficits in Schizophrenia,"Van Derveer AB, Bastos G, Ferrell AD, Gallimore CG, Greene ML, Holmes JT, Kubricka V, Ross JM, Hamm JP.",Schizophr Bull,2021,10.1093/schbul/sbaa184
1517,Associations of mismatch negativity with psychotic symptoms and functioning transdiagnostically across psychotic disorders,"Donaldson KR, Novak KD, Foti D, Marder M, Perlman G, Kotov R, Mohanty A.",J Abnorm Psychol,2020,10.1037/abn0000506
1518,Different brain networks mediate the effects of social and conditioned expectations on pain,"Koban L, Jepma M, López-Solà M, Wager TD.",Nat Commun,2019,10.1038/s41467-019-11934-y
1519,A Review of Auditory Prediction and Its Potential Role in Tinnitus Perception,"Durai M, O'Keeffe MG, Searchfield GD.",J Am Acad Audiol,2018,10.3766/jaaa.17025
1520,Motor facilitation during action observation: The role of M1 and PMv in grasp predictions,"de Beukelaar TT, Alaerts K, Swinnen SP, Wenderoth N.",Cortex,2016,10.1016/j.cortex.2015.11.009
1521,Brain activity dynamics in human parietal regions during spontaneous switches in bistable perception,"Megumi F, Bahrami B, Kanai R, Rees G.",Neuroimage,2015,10.1016/j.neuroimage.2014.12.018
1522,Temporal dynamics of sensorimotor integration in speech perception and production: independent component analysis of EEG data,"Jenson D, Bowers AL, Harkrider AW, Thornton D, Cuellar M, Saltuklaroglu T.",Front Psychol,2014,10.3389/fpsyg.2014.00656
1523,Modeling ketamine effects on synaptic plasticity during the mismatch negativity,"Schmidt A, Diaconescu AO, Kometer M, Friston KJ, Stephan KE, Vollenweider FX.",Cereb Cortex,2013,10.1093/cercor/bhs238
1524,Perceptual grouping and the interactions between visual cortical areas,"Murray SO, Schrater P, Kersten D.",Neural Netw,2004,10.1016/j.neunet.2004.03.010
1525,Shannon Entropy Used for Feature Extractions of Optical Patterns in the Context of Structural Health Monitoring,"Garcia-González W, Flores-Fuentes W, Sergiyenko O, Rodríguez-Quiñonez JC, Miranda-Vega JE, Hernández-Balbuena D.",Entropy (Basel),2023,10.3390/e25081207
1526,The Dynamic Sensorium competition for predicting large-scale mouse visual cortex activity from videos,"Turishcheva P, Fahey PG, Hansel L, Froebe R, Ponder K, Vystrčilová M, Willeke KF, Bashiri M, Wang E, Ding Z, Tolias AS, Sinz FH, Ecker AS.",ArXiv,2023,
1527,Intrapersonal synchrony analysis reveals a weaker temporal coherence between gaze and gestures in adults with autism spectrum disorder,"Bloch C, Tepest R, Jording M, Vogeley K, Falter-Wagner CM.",Sci Rep,2022,10.1038/s41598-022-24605-8
1528,Expectations boost the reconstruction of auditory features from electrophysiological responses to noisy speech,"Corcoran AW, Perera R, Koroma M, Kouider S, Hohwy J, Andrillon T.",Cereb Cortex,2023,10.1093/cercor/bhac094
1529,Spatial uncertainty improves the distribution of visual attention and the availability of sensory information for conscious report,"Lasaponara S, Pinto M, Pellegrino M, Caratelli L, Rossi-Arnaud C, Cestari V, Costanzi M, Doricchi F.",Exp Brain Res,2020,10.1007/s00221-020-05862-3
1530,Spontaneous Beta Band Rhythms in the Predictive Coding of Natural Stimuli,"Betti V, Della Penna S, de Pasquale F, Corbetta M.",Neuroscientist,2021,10.1177/1073858420928988
1531,Layer-specific activation of sensory input and predictive feedback in the human primary somatosensory cortex,"Yu Y, Huber L, Yang J, Jangraw DC, Handwerker DA, Molfese PJ, Chen G, Ejima Y, Wu J, Bandettini PA.",Sci Adv,2019,10.1126/sciadv.aav9053
1532,Changes in emotional processing following interoceptive network stimulation with rTMS,"Mai S, Braun J, Probst V, Kammer T, Pollatos O.",Neuroscience,2019,10.1016/j.neuroscience.2019.03.014
1533,Functional brain changes in auditory phantom perception evoked by different stimulus frequencies,"Hullfish J, Abenes I, Kovacs S, Sunaert S, De Ridder D, Vanneste S.",Neurosci Lett,2018,10.1016/j.neulet.2018.07.043
1534,Feedforward and feedback frequency-dependent interactions in a large-scale laminar network of the primate cortex,"Mejias JF, Murray JD, Kennedy H, Wang XJ.",Sci Adv,2016,10.1126/sciadv.1601335
1535,Linking canonical microcircuits and neuronal activity: Dynamic causal modelling of laminar recordings,"Pinotsis DA, Geerts JP, Pinto L, FitzGerald THB, Litvak V, Auksztulewicz R, Friston KJ.",Neuroimage,2017,10.1016/j.neuroimage.2016.11.041
1536,The Functional Role of Neural Oscillations in Non-Verbal Emotional Communication,"Symons AE, El-Deredy W, Schwartze M, Kotz SA.",Front Hum Neurosci,2016,10.3389/fnhum.2016.00239
1537,Airport take-off noise assessment aimed at identify responsible aircraft classes,"Sanchez-Perez LA, Sanchez-Fernandez LP, Shaout A, Suarez-Guerra S.",Sci Total Environ,2016,10.1016/j.scitotenv.2015.10.037
1538,Pitch processing of dynamic lexical tones in the auditory cortex is influenced by sensory and extrasensory processes,"Krishnan A, Gandour JT, Suresh CH.",Eur J Neurosci,2015,10.1111/ejn.12903
1539,"The multiform motor cortical output: Kinematic, predictive and response coding","Sartori L, Betti S, Chinellato E, Castiello U.",Cortex,2015,10.1016/j.cortex.2015.01.019
1540,Dynamic modulation of the action observation network by movement familiarity,"Gardner T, Goulden N, Cross ES.",J Neurosci,2015,10.1523/JNEUROSCI.2942-14.2015
1541,Different neural mechanisms within occipitotemporal cortex underlie repetition suppression across same and different-size faces,"Ewbank MP, Henson RN, Rowe JB, Stoyanova RS, Calder AJ.",Cereb Cortex,2013,10.1093/cercor/bhs070
1542,Acoustic analysis of the voice in pediatric cochlear implant recipients: a longitudinal study,"Campisi P, Low A, Papsin B, Mount R, Cohen-Kerem R, Harrison R.",Laryngoscope,2005,10.1097/01.MLG.0000163343.10549.4C
1543,CPAE: Contrastive predictive autoencoder for unsupervised pre-training in health status prediction,"Zhu S, Zheng W, Pang H.",Comput Methods Programs Biomed,2023,10.1016/j.cmpb.2023.107484
1544,Neural Bases of Predictions During Natural Reading of Known Statements: An Electroencephalography and Eye Movements Co-registration Study,"Bianchi B, Loredo R, Fonseca MD, Carden J, Jaichenco V, von der Malsburg T, Shalom DE, Kamienkowski J.",Neuroscience,2023,10.1016/j.neuroscience.2023.03.024
1545,Distinct interacting cortical networks for stimulus-response and repetition-suppression,"Eckert D, Reichert C, Bien CG, Heinze HJ, Knight RT, Deouell LY, Dürschmid S.",Commun Biol,2022,10.1038/s42003-022-03861-4
1546,Instability and Uncertainty Are Critical for Psychotherapy: How the Therapeutic Alliance Opens Us Up,Connolly P.,Front Psychol,2022,10.3389/fpsyg.2021.784295
1547,Standard Tone Stability as a Manipulation of Precision in the Oddball Paradigm: Modulation of Prediction Error Responses to Fixed-Probability Deviants,"SanMiguel I, Costa-Faidella J, Lugo ZR, Vilella E, Escera C.",Front Hum Neurosci,2021,10.3389/fnhum.2021.734200
1548,The Radically Embodied Conscious Cybernetic Bayesian Brain: From Free Energy to Free Will and Back Again,Safron A.,Entropy (Basel),2021,10.3390/e23060783
1549,Attention modulates repetition effects in a context of low periodicity,"Hsu YF, Darriba Á, Waszak F.",Brain Res,2021,10.1016/j.brainres.2021.147559
1550,Sensory Processing Across Conscious and Nonconscious Brain States: From Single Neurons to Distributed Networks for Inferential Representation,"Olcese U, Oude Lohuis MN, Pennartz CMA.",Front Syst Neurosci,2018,10.3389/fnsys.2018.00049
1551,Detecting temporal changes in acoustic scenes: The variable benefit of selective attention,"Demany L, Bayle Y, Puginier E, Semal C.",Hear Res,2017,10.1016/j.heares.2017.07.013
1552,Electrophysiological correlates of self-specific prediction errors in the human brain,"Sel A, Harding R, Tsakiris M.",Neuroimage,2016,10.1016/j.neuroimage.2015.09.064
1553,Noise occlusion in discrete tone sequences as a tool towards auditory predictive processing?,"Bendixen A, Duwe S, Reiche M.",Brain Res,2015,10.1016/j.brainres.2015.06.045
1554,The anatomy of choice: dopamine and decision-making,"Friston K, Schwartenbeck P, FitzGerald T, Moutoussis M, Behrens T, Dolan RJ.",Philos Trans R Soc Lond B Biol Sci,2014,10.1098/rstb.2013.0481
1555,Predictive coding: a fresh view of inhibition in the retina,"Srinivasan MV, Laughlin SB, Dubs A.",Proc R Soc Lond B Biol Sci,1982,10.1098/rspb.1982.0085
1556,Learning-Induced Odor Modulation of Neuronal Activity in Auditory Cortex,"Gilday OD, Mizrahi A.",J Neurosci,2023,10.1523/JNEUROSCI.1398-22.2022
1557,Functional neurological disorder: new subtypes and shared mechanisms,"Hallett M, Aybek S, Dworetzky BA, McWhirter L, Staab JP, Stone J.",Lancet Neurol,2022,10.1016/S1474-4422(21)00422-1
1558,Embodied skillful performance: where the action is,"Hipólito I, Baltieri M, Friston K, Ramstead MJD.",Synthese,2021,10.1007/s11229-020-02986-5
1559,Attention and prediction modulations in expected and unexpected visuospatial trajectories,"Baker KS, Pegna AJ, Yamamoto N, Johnston P.",PLoS One,2021,10.1371/journal.pone.0242753
1560,"Theory of Motivated Cue-Integration and COVID-19: Between Interoception, Somatization, and Radicalization",Shalev I.,Front Psychiatry,2021,10.3389/fpsyt.2021.631758
1561,Dopamine modulates subcortical responses to surprising sounds,"Valdés-Baizabal C, Carbajal GV, Pérez-González D, Malmierca MS.",PLoS Biol,2020,10.1371/journal.pbio.3000744
1562,Dark control: The default mode network as a reinforcement learning agent,"Dohmatob E, Dumas G, Bzdok D.",Hum Brain Mapp,2020,10.1002/hbm.25019
1563,Role of the supplementary motor area in auditory sensory attenuation,"Jo HG, Habel U, Schmidt S.",Brain Struct Funct,2019,10.1007/s00429-019-01920-x
1564,Computational Account of Spontaneous Activity as a Signature of Predictive Coding,"Koren V, Denève S.",PLoS Comput Biol,2017,10.1371/journal.pcbi.1005355
1565,Anterior insula coordinates hierarchical processing of tactile mismatch responses,"Allen M, Fardo F, Dietz MJ, Hillebrandt H, Friston KJ, Rees G, Roepstorff A.",Neuroimage,2016,10.1016/j.neuroimage.2015.11.030
1566,Computational Psychiatry: towards a mathematically informed understanding of mental illness,"Adams RA, Huys QJ, Roiser JP.",J Neurol Neurosurg Psychiatry,2016,10.1136/jnnp-2015-310737
1567,Natural ITD statistics predict human auditory spatial perception,"Pavão R, Sussman ES, Fischer BJ, Peña JL.",Elife,2020,10.7554/eLife.51927
1568,Structural Thalamofrontal Hypoconnectivity Is Related to Oculomotor Corollary Discharge Dysfunction in Schizophrenia,"Yao B, Neggers SFW, Rolfs M, Rösler L, Thompson IA, Hopman HJ, Ghermezi L, Kahn RS, Thakkar KN.",J Neurosci,2019,10.1523/JNEUROSCI.1473-18.2019
1569,Neural learning rules for generating flexible predictions and computing the successor representation,"Fang C, Aronov D, Abbott LF, Mackevicius EL.",Elife,2023,10.7554/eLife.80680
